word,weight
kaya,0.9786127580077888
kdrama,-0.3418509503984043
ke,-0.2693681288470694
ke baad,-0.3476785309015493
ke liye,0.5565058935486218
keep,-1.4994755026636468
keep ask,-0.3383280366417333
keep busy,0.8014565330056251
keep close,-0.87520131936431
keep come,-0.35711455029282707
keep connect,0.6630048566948055
keep crash,-0.5407381293806173
keep date,1.1099953073040056
keep entertain,0.3280739189967703
keep file,1.0595100668649564
keep freeze,-0.9792662466509348
keep get,0.3401944729198375
keep getting,-0.5895456567738708
keep give,-0.49269735557556027
keep glitche,-0.4314528427743482
keep go,-0.3238248343150225
keep hang,-0.742741358167703
keep kick,-0.22341564638281058
keep lag,-0.15900322235625325
keep load,-1.0479565690474
keep log,-0.11009563829063086
keep make,-0.6197909676710133
keep mind,0.6131433920910707
keep open,-0.261081379297535
keep play,-0.37277106694510337
keep pop,-0.6337104384009765
keep say,-1.1307874005678693
keep send,-0.39500215493380103
keep show,-0.5803147323637426
keep shut,-0.8623895717218912
keep stop,-0.9079950601276463
keep tell,-0.7207031477111118
keep touch,0.8071413612236099
keep try,-0.42481310538048267
keep update,0.8421852933353123
keeps,-0.41031478106408104
keeps crash,-0.4685988975773077
kembalikan,-0.5061359485274374
kena,-0.2793724700768826
kenapa,-0.5245782380739981
key,-0.0174118308362043
keyboard,-0.7709386160174627
keyword,-0.9356275818580586
kg,0.28646663943694284
khan,0.8334958448724665
kharab,-1.8402986712669065
khel,0.1649513836847768
khng,-2.136641024592125
khul,0.38306918113230054
ki,-0.19566343358045787
kia,0.6633301564872961
kick,-1.5775976542469805
kick account,-0.09529221999057662
kick app,-0.2506226410891574
kid,-0.3041757236273395
kid love,-0.035694750965638594
kid not,0.27955184308982123
kill,-0.7832544648966988
kill app,-0.2609837531641459
kill time,0.9539870621034174
killer,0.8047509890223025
kind,0.5742226961900007
kinda,0.2873053637109617
kindly,0.6480032211418589
kindly fix,0.23148693119311503
kindly request,0.2931621279963194
king,0.7275268532881551
kirim,0.18974023367121
kisi,0.06942614051837309
kiss,-0.2610932868271101
kita,0.02165043473196591
kiya,-0.36873464277754026
kk,-0.9011719633042319
km,-0.6889800014189278
knock,-0.4933349154258064
know,0.07314869957820558
know account,-0.0010533103197523765
know app,-0.8994956140437746
know fix,0.543913804826178
know friend,0.2054315309818569
know get,-0.26046040901394457
know go,0.36854575942347756
know good,0.7686964531483599
know happen,0.12608569371320733
know issue,-0.23224449326163418
know like,0.20265051742138365
know need,0.14838802901606366
know new,-0.20440633355607093
know not,-0.05976351241153263
know people,0.08908011486841069
know phone,-0.22691092749315403
know problem,-0.34696369852414566
know reason,-0.39722753278966877
know time,0.23097137556514552
know try,-0.018357295691461696
know use,-0.4206783597921086
know ve,-0.25287857502351124
know want,-0.00460470213983375
know work,-0.2515006197150762
know wrong,-0.08922944280008509
knowledge,0.9373977537988497
knowledgeable,0.3769333579118405
ko,-0.450024315256332
kocak,-0.9476754111613058
kode,-0.16603968594725488
koi,-0.48898855364164534
kok,-0.3419269197898753
kong,-0.3954374757995364
korea,0.03321292060322571
korean,-0.5709042812445715
kpop,0.3220633063038728
kr,-0.4802089467241181
kro,-0.11521627084412454
ku,-0.5271864405295125
kuch,-0.32097286735745845
kuchh,-0.3806749586574553
kudo,1.4107782888840497
kumar,0.6704091660845465
kya,0.5202650601523555
kyon,0.5155076005589475
kyu,-0.3488599594434295
kyunki,0.24629812528316203
la,-0.1320778943561641
la app,-0.5252274666397282
label,0.08562371700943
lack,-1.5207108693859384
lady,0.7613569581537339
lag,-2.233517620513577
lag lot,-0.4108046961037756
lag not,-0.22414951196406124
lag time,-0.5617888701082342
laga,0.5187163337116648
lagging,-2.4657889018780885
laggy,-2.2790208236027327
laggy slow,-0.5732377588364496
lagi,-1.2725577417670304
lagta,0.23927639233189416
lagta hai,0.23747593945625245
lagu,-0.15563155778061952
lah,-0.22198533506065588
lahat,-0.21721858327224536
lain,-0.3972133234288076
lakh,-0.016856753542935324
lalo,0.4405330188258977
lama,-1.0081547643921174
lame,-3.261235373975104
land,-1.5246852274956129
landline,-0.039450402030047536
landscape,-1.1099555242274322
landscape mode,-0.27862458299014514
lang,0.2423051109413832
language,-0.5489129844039099
laptop,0.31114317237000066
laptop phone,0.08022985250363186
large,0.812651888225693
large file,0.8475688274223461
large number,0.2787776054205652
las,0.5224123296645105
last,-0.11003122883474008
late,-0.9309550211031344
late android,-0.11234636254864513
late movie,0.06400640305480729
late news,1.1287059080526007
late update,-0.6344488550388376
late version,-0.11605964033514828
lately,-1.2606387615729848
lately app,-0.05656853798415878
later,-0.285234618380068
later not,-0.06003590216113824
later try,0.04188642405139244
laugh,1.2163468463876574
launch,-1.1895296986706225
law,-0.9826466665970586
lawsuit,-0.5978660514503156
lay,0.3011962851080512
layer,-0.39701293275084254
layout,-0.3575518524322052
lazada,-1.3800694628196313
lazy,-0.12820475988996763
le,-0.04584101483386497
lead,-0.8402944901294912
leader,0.6107805731706308
leak,-0.5886301769234595
lean,-1.088026754795199
learn,0.9945709125500954
learn lot,0.6106918273283886
learn new,0.16545877836343875
learn use,0.26077586466460145
learning,0.8173059369534558
leave,-1.178314805365962
leave app,-0.3049933585651125
leave soon,0.4206438769147256
lebih,0.09223026098852163
left,-1.5807697081925938
left wing,-1.131333068933072
leftist,-2.5663599906133165
legacy,0.8960199394194583
legal,0.09771587018756367
legend,0.45566698075020906
legendary,0.19552216455388197
legit,0.8439539956815474
legitimate,-0.1835570589979626
leisure,0.5940681258453858
lekin,0.8816032247004514
length,-0.2476812553001439
lens,-0.5514683216926362
les,-0.03146388944394931
lesson,0.005651936792776392
let,-1.1084994480156403
let account,-0.011281386663859293
let add,-0.6411978350438046
let app,-0.10084071355576546
let cancel,-0.17582470152512708
let change,-0.15787296614002613
let choose,-0.16685143393969462
let create,-0.6984434435236808
let delete,-0.36420103761233724
let download,-0.1130022519486283
let edit,-0.5114403216685433
let know,-0.05175559045942653
let listen,-0.13327835059106968
let log,-0.860336208110341
let login,-0.6480993057216626
let open,-0.8207406353919899
let people,-0.45852692112045706
let play,0.23701508134346477
let post,0.1409975464155614
let send,0.03984938579867616
let sign,-0.37847800904948925
let try,0.8626016485301362
let use,-0.3869318055658641
let user,0.29599752569884813
let watch,-0.21331461356239564
letter,0.13101608439466286
level,-0.43475631768909534
level game,0.18293660450844135
level play,0.07253112444789302
lg,0.0006091391517345627
li,-0.6503392099778487
liar,-0.0754574889567887
liberal,-3.0043353543258005
library,0.7359377203279869
license,-0.8603713679477238
lie,-1.1745217638020393
life,1.2959006662577808
life app,-0.3272112361758505
life change,1.1518808946897168
life easy,0.47837104903505
life not,-0.27730962341780147
life saver,0.621135979493026
life time,0.13406890338403749
lifesaver,1.537889543181289
lifestyle,0.584054895777401
lifetime,0.46718408073640283
lift,-0.14836272632381947
light,1.1107099331701766
like,1.7235693946315676
like able,1.0090440873102875
like account,0.25682485077059214
like ad,0.8285062847433157
like add,-0.4901285644853962
like app,0.9077079569001475
like application,0.7116270146309177
like article,0.04228101555746329
like bad,-0.05842192936854858
like big,-0.019439518266367032
like bro,-0.3972486126006536
like button,-0.44309171128946934
like change,-0.1724327944366655
like chat,-0.04719114257260586
like click,0.30074711505126034
like comment,0.027987093792089898
like computer,-0.17497426744884229
like crazy,-0.6954287533267024
like create,0.19560700481205825
like day,0.04907097178079614
like delete,-0.4411234870515605
like dropbox,0.02766198365073049
like easy,0.6475083572901603
like facebook,1.1114312297040765
like fact,1.020238600337715
like feature,0.17437862999164874
like filter,0.0232539808979113
like fix,0.0342253233280887
like flip,0.1977821196488179
like flipboard,0.007927793369523992
like free,-0.3043680449115238
like friend,0.1693227963013285
like fun,0.0456701464380682
like game,1.402157730338129
like get,0.1944678181404594
like go,-0.4523095021816764
like good,0.391367176507892
like google,-0.8300788909856363
like have,0.8570008963495553
like hour,-0.05782469478582228
like instagram,0.4833077612808035
like know,0.34013116212288647
like like,-1.065133873185949
like line,0.44423566379520657
like listen,-0.03594110580537548
like lot,0.8797717541964345
like love,0.28413664778456477
like make,0.12227150566411922
like message,-0.3873544911851616
like messenger,0.3609449016512495
like microsoft,0.4890248721168902
like minute,0.11932940071855347
like month,-0.18382116921765085
like movie,0.3916106352678943
like music,0.5249159633205429
like need,-0.47622889197040325
like netflix,0.8715570396721112
like new,0.5977281851177679
like news,-0.2830782220731914
like normal,-0.44615482078791774
like not,0.4485917635356736
like old,-0.6371859409608148
like option,0.6930817214568782
like pay,0.2464518562471916
like pc,-0.6190184368092511
like people,0.1380615402126959
like phone,-0.5696722423501729
like play,0.7868060148332789
like post,-0.7340198959914189
like problem,0.1473510624725573
like read,-0.166200237204459
like save,0.338773063901674
like second,0.005282036799400299
like send,0.19993268284110757
like share,-0.7604418959454917
like skype,0.08685799246224395
like snapchat,0.63820972454474
like song,-0.8320666184981129
like spotify,0.10295485728487652
like star,-0.029056735558487097
like start,0.44552960593088237
like story,0.24334483988132935
like subway,0.2620346537830571
like suggest,0.28004665911188215
like talk,0.3093129104371708
like telegram,-0.3793378414688114
like thank,0.39299319269250726
like thing,0.5186560863365558
like tiktok,-0.36556411376870973
like time,-0.6644713304659357
like try,0.06790409783256372
like update,0.7432077732613543
like use,0.09816408829481335
like ve,-0.36585090053448505
like viber,0.668434001005204
like video,-0.35296871076863573
like want,0.516601454126182
like watch,0.5222135851944731
like way,0.8227496796937114
like week,-0.3270773969089398
like well,0.18125719236424573
like whatsapp,-0.1650383680926714
like work,0.2608813337412788
like wow,0.5801798077098156
like year,0.4027200714825464
like youtube,0.054766079459689164
liked,-0.9559512845994967
liked song,-0.27255966552102573
likely,-0.5222371945535371
lil,0.20799489418053593
limit,-1.2973636350885918
limit not,-0.0670476831063204
limitation,-1.239765455861588
limited,-2.211584983286892
limited skip,0.1562406955153677
line,-1.3286969148004875
line account,-0.995711403326991
line app,1.1589220060361718
line chat,0.47976012942803986
line fix,-0.18530640734898793
line good,0.48854951132206076
line help,0.11102082838585885
line keep,-0.33924887409681703
line line,-0.07980135735580636
line message,0.33388079885465105
line new,-0.5037508515009782
line not,0.6070343785310623
line old,0.48045938506629005
line pay,-0.6343680540540209
line phone,-0.027331579013646704
line support,0.03712326096047341
line today,-0.5809742345466081
line voom,-0.7881442596287003
line work,0.191666762966678
line year,-0.12667783344821532
link,-1.678392382412656
link account,-0.1194515588130402
link email,-0.020993378150320666
link facebook,-0.14414873149274046
link google,-0.033099639925551705
link not,0.2710907311762096
link open,-0.15229812015032274
link phone,0.13308500989282476
linux,0.7577553577322909
list,-1.030983993948207
list not,0.24218598254593854
listen,0.07814260393946211
listen ad,-1.0380577400634288
listen app,0.044953231520919325
listen favorite,-0.26450390630978377
listen favourite,0.11173177081792832
listen music,1.2463402154257073
listen not,-0.18917966318977902
listen playlist,-0.3954735164136206
listen podcast,0.07045985035710776
listen song,0.3423837736998699
listen spotify,0.05813337439362782
listener,-0.06028539255471512
listening,1.0896963798399115
listening experience,0.16454074189690218
lite,0.42660194346173613
lite app,0.4373904000146149
lite good,0.58393218387657
lite version,-0.760956678337248
literal,-1.1183847920218097
literally,-1.7822701859254448
literally good,0.7262976247283317
literally not,0.11446901666002494
little,1.3103714357077538
little bit,0.20466548185562933
live,0.6459271158039266
live app,0.5717487445577196
live chat,-0.015816074420977905
live event,-0.44588745827323983
live japan,-0.22340980253850928
live option,-0.5400718249500664
live stream,-0.4878270177874739
live tiktok,-0.30555567247091403
live video,-0.4530505394173289
lively,0.1778275245621535
living,-0.08790807018126592
liya,-0.25057221450981265
liye,0.2912868429731312
ll,-0.5212954151305189
lm,0.5730042683941075
lmao,-0.5324197458965255
lng,0.31511458452496593
lo,-0.039035355586423064
load,-3.1938989396407065
load app,0.09727497087121717
load article,-0.41018722971845345
load fast,-0.19591810583793448
load forever,-0.41418577581494936
load message,0.06460118788455306
load new,-0.033731849504110484
load not,-0.5757274034955683
load page,0.0703069161573948
load properly,-0.24339955870007288
load time,-0.6807370567658197
load try,-0.06705376519780645
load video,-0.2013646288550973
loading,-2.546464400974293
loading screen,-0.8323757326708
loan,0.06423770947823818
local,-0.5349181460145066
locally,-0.19782443855740764
locate,-0.4832977997115043
location,-1.8344393430838641
lock,-1.6424594514423876
lock account,-0.7909562072649007
lock not,0.25584498872341804
lock phone,-0.09249033040507564
lock screen,0.08242084720217598
locked,0.14889317302002417
log,-2.7572871053175843
log account,-0.5872947134818879
log anymore,-0.2004399389047761
log app,-0.506669888478316
log ask,-0.04478337685326186
log device,0.10606319426462806
log email,0.04695495518348936
log facebook,0.024182502326674758
log fix,-0.020780961516534704
log get,0.0348873870760533
log google,-0.20496069015432267
log keep,-0.24282784918898934
log line,-0.07768185829620106
log log,0.27059559281251766
log need,-0.34322979192915504
log new,-0.13928181179420582
log not,-0.028763957497610782
log old,-0.4196614315683196
log phone,-0.00524575425629378
log reason,0.44274999908406854
log say,-0.362288805775472
log sign,-0.220912628150262
log time,-0.04554402437546206
log try,-0.03731003853340583
log use,0.004341099038575067
log viber,-0.33428467874142287
log will,0.6472448685164413
logic,-0.10403928856615828
logical,0.23550956189057531
login,-3.6444670413232028
login account,0.23169362264691198
login app,-0.09247471429336178
login attempt,0.2430568886529533
login device,-0.5226672194251976
login email,-0.28944741955301023
login error,0.34095236849328486
login facebook,-1.173278394827605
login google,-0.35535984426443196
login issue,-0.07911327795954402
login line,-0.539591684700139
login new,0.023551279677062525
login not,-0.5478607855747069
login old,-0.14234783453879574
login phone,-0.12007443028512976
login problem,-1.2132443403636628
login process,-0.638088333813547
login say,-0.3203396486464226
login time,-0.09823081208428547
logo,-0.6877166024655665
logon,0.16231997497273545
logout,-2.2473851963660065
lol,0.11797790182341794
lonely,0.32689055024791325
long,-1.9377002673398724
long able,-0.708798961151849
long access,-0.12817511174575202
long ad,-0.44090384636712726
long ago,0.28365498431733277
long available,-0.9129571012284707
long cast,-0.33232296427085245
long compatible,-0.6530171125449552
long day,0.6868906096230655
long distance,0.7163246765333964
long load,-0.22852152180166152
long long,0.2382551874575679
long need,-0.6076208421313162
long not,0.18055742611923087
long open,-0.16058672306881386
long play,-0.1659754446845619
long press,0.487778715246691
long support,-0.42481876828021825
long time,2.0601373940601553
long use,0.5832562625672169
long video,0.008698448243067109
long way,0.13329851365030454
long work,-1.5751389768817436
look,-0.4734986375441593
look alternative,-0.8320454008428755
look app,-0.8383920165882368
look forward,1.0082814014231858
look good,0.2456021978127134
look issue,-0.08265121414803236
look like,-0.9429895369357725
look new,-0.2392072317558315
look news,-0.349563671236411
look well,-0.5316880362909834
loop,-1.6154805721055243
loose,-0.6800001593073476
lord,-0.46428096545177816
los,-1.0241515828465857
lose,-1.9087186235210414
lose access,-0.24501795576046792
lose account,-0.869164272600581
lose chat,-0.5083902569087836
lose contact,0.4347098215412487
lose customer,-0.35482474076425924
lose datum,0.0038291703611453357
lose file,-0.27987593909463865
lose important,-0.19557214469109616
lose lot,-0.007867261492211617
lose not,-0.17260251544751867
lose old,0.17486121043823463
lose phone,0.16552558489321614
lose photo,-0.3150288946668793
lose picture,-0.7193402753918376
lose progress,-0.4489490344467836
lose year,-0.26947464813334354
loss,-0.8101907900994328
lossless,-0.0008457382312006916
lost,0.26961156008172554
lot,-0.13562287568684123
lot ad,-0.5449481781138944
lot add,-0.7411345949866971
lot app,-0.32839965961685336
lot bug,-0.8154832801846963
lot datum,0.15869941468935136
lot feature,0.12459377895650531
lot friend,0.17564968359558847
lot fun,0.6658645128406322
lot glitch,-0.10254818747842656
lot good,0.2765708649693879
lot information,0.529106016414687
lot issue,-1.0974670172363834
lot memory,0.32777737765405035
lot money,-0.5765503743748657
lot movie,0.3813282171106061
lot music,0.13594932452275799
lot new,0.25753764021997616
lot people,-0.039152309534963486
lot problem,-1.9599911052183168
lot stuff,-0.4683001311988895
lot thing,-0.21906484216447264
lot time,0.1503928105558538
lot well,0.22406542488389694
lot work,0.014555739182546315
loud,-0.0199067897246225
lousy,-2.2917460223436095
love,3.3304437040343275
love aap,0.3303815999559418
love able,0.7360740809917007
love app,1.0637663889306912
love application,-0.02879224689784244
love candy,0.5829506945770747
love content,0.7022546151095058
love cute,0.1779853620091151
love dropbox,1.5282901914540863
love easy,0.22846756828585663
love experience,0.43321594164837646
love facebook,0.928233523824331
love fact,0.3677631148669437
love favorite,0.3176063863208102
love fb,0.5475559917336061
love feature,0.8032232799353081
love filter,0.7336494533773886
love flip,0.5555050636234419
love flipboard,0.8240034503052115
love fun,0.2744424224254791
love game,1.1401665506142606
love get,0.6038554178916419
love god,-0.8195425612700709
love good,0.9565218717428474
love great,0.372345311363859
love guy,-0.1948148642092375
love have,0.5724290079565499
love help,0.4163334013424955
love instagram,0.512491568270958
love life,-0.11515925205736442
love like,0.20520236577826714
love line,0.18803482176124414
love listen,0.36408904435053124
love love,0.5274081349537445
love make,0.5587034535226947
love messenger,0.4862719107626832
love microsoft,0.5927018439273104
love movie,0.6424787591943142
love music,0.6349338264281007
love netflix,1.328634562894163
love new,1.1679645606629327
love not,1.7123873170268675
love one,0.19835966365633212
love play,1.4734915462973752
love read,0.20320559395795273
love recommend,0.2688779385924619
love share,-0.21575678991323569
love skype,0.646301127222041
love snap,0.7606656587686673
love snapchat,0.988730093951828
love song,0.7338613230747992
love spotify,1.7978003782171077
love star,-0.365780547007807
love sticker,0.3987747435122441
love subway,0.559288216063524
love talk,0.4025609884198029
love thank,0.5308313889497946
love tik,0.7291299026488988
love tiktok,0.7604187184380077
love update,0.16280307371924213
love use,0.5888014676047071
love variety,0.5673733514208203
love viber,0.7675262745531725
love want,0.34648369276501684
love watch,1.4364591379172904
love way,0.5126712741306162
love well,0.3317488748792015
love whatsapp,0.3235418065328428
love word,0.15366523729173487
love work,-0.24899578114522
lovely,2.1303827588122606
lovely app,0.5820452014755327
lovely game,0.45272380045989125
lover,0.7917923359627027
low,-1.552615512716955
low price,0.8281630767922334
low quality,-2.0703290650753083
lower,-0.4021812423563274
lowkey,-0.2641344165575133
loyal,0.14987960211151852
loyal customer,0.2743142072605184
lt,-0.5937736120237428
lu,0.09895197361636673
luck,0.04021301607114476
lucky,0.01932021393346553
luv,1.8395857687705937
lyric,0.43896173211128353
lyric song,0.3214046588496905
ma,0.47439346104415375
ma open,0.31399005979483485
mac,-0.3374904753925609
machine,-0.775866858641686
mad,-0.5296845829306099
mag,-0.5908715079282175
maganda,1.7692159066152995
magazine,1.0388971812736039
magic,0.38827423694946817
magnificent,1.4819266376074822
mai,-0.5454851069902072
mail,0.1253279628721554
main,-0.6399731176740037
main account,-0.18361694017846755
main device,-0.4468217740799595
main page,0.03157650101226121
main screen,-0.41330351968290213
maine,-0.17484385180249368
mainly,-0.8587439602170016
mainstream,0.527346940413012
maintain,0.5573897485480785
mais,-0.24497841542025292
maja,0.5729700234246992
major,-1.1691952453657237
major issue,-0.7536702838339772
majority,-0.4945500877479345
maka,-0.6741863998275961
make,-0.37290170000813383
make account,-0.11401982649924888
make app,-0.6634345001016249
make bad,-0.3629968682316741
make call,-0.10665816806347775
make communication,-0.0003514111266974195
make day,0.582608478279221
make difficult,-0.30733552189727703
make easy,0.5658466115036775
make experience,0.12006373044376699
make feel,-0.3564753809722705
make fun,-0.05264911334340105
make game,0.3339963017044098
make happy,0.8945328425209566
make hard,-0.499258416159394
make impossible,-0.12208553574377563
make life,0.1951287393131289
make lose,-0.2634360434999608
make money,0.35556144160046177
make new,-0.010318006698734936
make pay,-0.6648511459200754
make people,0.04965264391537263
make phone,-0.7926106095142267
make playlist,0.0046892158530000595
make ppt,-0.771304144923604
make presentation,1.2489605137714028
make sense,-0.1287100754150359
make thing,-0.17708047635842494
make video,-1.0283786090881295
make want,-0.022993055909343665
make work,0.9375271668444891
maker,0.7603668118551418
makin,-2.0845343003502124
making,0.4848043755437402
mal,-1.0196492176485032
malah,-1.579828977845595
malaysia,-0.1784246882618364
male,-0.1907872136561598
malfunction,-1.253439070332256
malicious,-0.681866864175779
malik,0.5388626299207043
malware,-1.8869853628054578
mama,1.0108487138105169
man,0.3004296267202221
mana,-0.7847325157947618
manage,-0.4455491563971046
management,0.019712857973279766
manager,0.6583291846269022
mandatory,-0.47255352005312073
manipulate,-0.7625604785499853
manner,-0.2420578883819977
mantap,1.550776405375417
manual,-0.17492733991685083
manually,-1.2106664875313833
map,-0.2367586729764737
mar,0.5167523113021631
march,-0.7061880161819467
mark,-0.20781313408816476
market,-1.1194669387211051
market place,-0.9044420278380559
marketing,0.4470721437669072
marketplace,-0.23769576142453813
marvellous,1.1607321316191694
marvelous,1.838403713375329
mas,-1.3944737094557333
masa,-0.5219606348329624
masha,-0.020218837418677933
masha allah,-0.020218837418677933
mashallah,1.5874286178527277
masih,0.048915123466219415
mass,-1.128424415260484
mass censorship,-1.8006346913319309
massage,-0.06718447489457328
massive,0.5558728973310589
mast,0.7144088017838859
mast app,0.6961579158536986
mast hai,0.9526754575321278
master,0.7615028487830223
masterpiece,0.8183795319831142
masuk,-0.8251962199078221
mat,-1.3771292612385633
match,-0.756832329844806
matching,0.2459854897989144
mate,0.4611925020252175
material,-0.11223395486223786
matter,-0.9648815753735581
matter not,-0.37163580019337156
matter time,-0.3496023601921193
mature,-0.21387380603132647
mau,-1.2407022837513026
mau login,-0.4941412994450762
max,-0.23384360875426732
maximum,0.22548885775194508
maybe,-0.3574509580241205
maybe time,-0.10847305342043029
maza,1.0415740133495361
mb,-1.990409727851519
mc,-0.662083097933891
md,0.29516299396944956
mean,-0.004756926899441991
mean not,0.1552813369750715
meaning,-0.03912643950202906
meaningful,0.017759819723295194
measure,0.343515642972782
media,0.08596382516329446
media platform,0.12716568825534738
medical,-0.20499621680587843
mediocre,-1.6356757861442197
medium,0.09669134748265963
medium app,-0.0915486184982628
medium file,-0.3987675118455329
medium platform,0.36558167653400253
meet,1.1168383617256792
meet new,0.3582561290158965
meet people,-0.28600122847997855
meeting,1.161180735807551
mega,-0.32009854950792327
meh,-1.1560887961033581
mei,0.03718615874451005
mein,-0.030062305204481513
membantu,0.9517582964556848
member,0.08498477433502462
membership,-1.1035505065065803
meme,-0.01347244709549127
memo,-0.5104414868283003
memorable,0.44220578235036617
memory,0.0742498248792177
memory go,-0.3056322012415071
memory year,0.13702880552437469
menggunakan,0.4914419584050173
mental,-0.5442091703622177
mental health,-0.3780175608181732
mention,-0.8297624289669131
menu,-0.845135077188125
mera,0.13072468544794633
mera account,-0.1543547907513396
mere,0.09829696093937977
merge,0.00630363986594411
meri,-0.20555578247083356
mess,-2.7525320022719235
message,-1.5102973229909669
message account,-0.10830001640655022
message add,-0.3221002927223544
message anymore,0.09050072508855513
message app,0.7915201709521014
message appear,-0.09428512760499487
message arrive,-0.5068874904348958
message call,-0.3457687828489977
message chat,-0.2210244905222775
message come,-0.46580190239335306
message contact,-0.09334079781504115
message day,-0.4152707778000213
message delay,-0.7848241123682551
message delete,0.15442414144047176
message deliver,-0.6286201911142606
message disappear,0.7245971786364506
message feature,-0.1639991017677092
message fix,-0.16720435100983533
message friend,0.026289937345529694
message get,-0.31025565231081437
message go,-0.5216286689497289
message good,0.44070510153558407
message group,0.04504168388293975
message hour,-0.391527163815019
message keep,-0.1312867543783435
message like,-0.4464929218277127
message line,0.27406606831517927
message message,-0.4131530505702358
message miss,-0.05586676081444225
message need,-0.3693874665249882
message not,-0.7216558590278949
message notification,-0.44485296790765966
message open,-0.053337378714297216
message people,0.3792025445392666
message phone,0.14720504563848638
message photo,0.331392893875106
message pop,-0.5532789226139212
message problem,-0.1868233555809453
message read,-0.3809012255711548
message receive,-0.612890289163646
message request,-0.19734788298854994
message say,0.2783601054834412
message send,-0.20639510573621916
message show,0.022289558492506516
message take,0.04179207111955108
message tell,0.4100196767964527
message tiktok,-0.1386308680791095
message time,-0.003514826990459846
message try,-0.4557023278408033
message update,-0.15384772653669382
message ve,0.06112663162666614
message video,0.9252146724906852
message voice,0.43280234810090235
message want,0.22583902151571078
message will,0.29073669575626415
message work,-0.2883508460897255
messager,-0.34642225024735585
messaging,0.673567238459565
messaging app,0.14854163039919804
messanger,0.21144540752386898
messege,0.29329312172769395
messenger,-0.23073448022738396
messenger app,0.017876018036467923
messenger good,0.7630640358643535
messenger great,0.41441014950740623
messenger not,-0.46109976789952445
messenger work,-0.6531157661314494
messy,-0.7596721735325216
meta,-0.41526413000163465
meta ai,-0.1389756227441894
method,-0.44603237094856185
mga,-0.09217889088487713
mi,-0.23114334649412058
mia,0.21574824382461819
mic,0.03659264451892978
micro,-0.32624812079974685
microphone,-0.8247551224940839
microsoft,-0.8188992457342797
microsoft account,-1.009413574217928
microsoft app,0.18978498217846013
microsoft buy,-0.4826517105815276
microsoft not,0.11565120983313777
microsoft office,-0.09081440026277916
microsoft powerpoint,-0.14406732003040434
microsoft ruin,-0.6376024742470956
microsoft team,0.319362918781099
microsoft word,-0.13876414452891886
mid,-1.9426941432154956
middle,-2.0911605442069567
middle read,-0.3011237049064757
migrate,-0.2700838004731344
mil,-0.21048200694254884
mile,0.3020382216522946
million,0.27766419994493635
min,-0.4887529461371312
mind,0.556780893225199
mind ad,-0.42777966257895844
mind blow,0.9489407109608566
mind fresh,0.48908293638318495
mind relax,0.4149411440489272
mindblowe,0.6391022406337685
minecraft,0.035142981971115456
mini,0.5641059445181733
minimal,0.21812618699341363
minimize,0.7015472118521637
minimum,-0.895418752220641
minor,0.14276432616680754
minus,0.2186046633322851
minute,-0.8582727598942183
minute ad,-0.46203530668162457
minute app,-0.00961110025255784
mis,-0.40182616169669183
misbehave,-0.00866232741109335
miserable,-0.8632890183022986
misinformation,-1.3996656102828444
mislead,-1.1159145482441217
misleading,-1.2315637514311821
miss,0.020252152540994516
miss app,0.6902031852464101
miss call,-0.6997500550710708
miss important,-0.5605947504172272
miss message,-0.20160132758484448
miss old,-1.1068513507895537
miss skype,2.322032074630504
mission,0.19974282898859094
mistake,-0.7734044171113004
mistakenly,-0.16297730887159595
mix,0.5649878455532632
mm,-0.2923979223799271
mn,0.43926829096414377
mo,-1.0414926858992148
mobile,-0.4780257308629629
mobile app,0.40461249548397443
mobile datum,-0.9974615793326496
mobile desktop,0.3824858975540593
mobile device,-0.8480146728720552
mobile game,0.3525331889282648
mobile number,-0.5427957304048282
mobile phone,0.31189221980042764
mobile user,0.49336283850351104
mobile version,0.4046967405187284
mod,0.8875584466456963
mode,-0.6086079925461152
mode not,-0.24400252655846566
model,-0.005622219897145784
moderation,-1.5757007144254638
moderator,-0.80039189425884
modern,0.332394910015321
modify,0.2285252178579126
mom,-0.2573535954572777
moment,1.632217150202673
moment friend,0.19074153402819943
mon,0.06615762743863096
monetization,0.9505672861297746
monetize,0.9208008680283177
money,-2.223042691411855
money account,-0.12366369244868011
money ad,-0.2218713273531933
money app,0.20168797698645197
money deduct,-0.25984137766622484
money game,-0.29960246626326636
money go,0.053097763098406234
money grab,-1.0850284859978165
money hungry,-0.8521279794795268
money month,0.11567081489397843
money not,0.04163566819973448
money pay,0.6682672748704439
money time,-0.49126399461649345
monitor,-0.2609210262391098
month,-2.030272894040269
month ago,-0.2220711856646775
month app,-0.5770019050620495
month free,-0.46503242892552954
month get,-0.4721727640596011
month later,-0.25481352008687397
month month,0.29507930386137254
month not,-0.006314687401699399
month premium,-0.282366783457645
month try,-0.21254348785274077
month ve,0.015684632802027088
monthly,-1.208196735923483
monthly fee,-0.4521845973998088
monthly payment,0.1701927254692559
monthly subscription,-0.4723136166468845
mood,0.9830053405556111
moon,0.7381435787714176
morning,0.26887590070892997
moron,-0.5818012478769828
mother,0.0644924582340751
motion,0.24294336603859748
moto,-0.5987012854360672
motorola,-0.23535865194805494
mouse,0.3080779680995501
mouth,0.007622922326317078
move,-0.910865007081125
move thing,-0.16389080838081768
movement,-0.05362136043519454
movie,-0.17675509614352478
movie app,0.9150235634963695
